,nom_entreprise,adresse,latitude,longitude,activite_principale
192,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE (CNRS),DOM UNIVERSITAIRE -BAT OBSERVATOIRE 414 RUE DE LA PISCINE 38400 SAINT-MARTIN-D'HERES,45.194403,5.761584,72.19Z
193,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE (CNRS),DOM UNIVERSITAIRE MAISON GEOSCIENCES 1381 RUE DE LA PISCINE 38610 GIERES,45.197241,5.771664,72.19Z
194,ENGIE (ENGIE),794 AVENUE JEAN JAURES 38140 RIVES,45.351462,5.496514,40.2Z
195,ENGIE (ENGIE),ZONE D'ACTIVITES LE PLAN 38140 RENAGE,45.329796,5.491396,35.23Z
196,ENGIE (ENGIE),15 RUE DES COLIBRIS 38100 GRENOBLE,45.167662,5.730042,35.23Z
197,ENGIE (ENGIE),3 RUE DE LA LIBERTE 38000 GRENOBLE,45.188654,5.73024,40.2C
198,ENGIE (ENGIE),11 RUE FELIX ESCLANGON 38000 GRENOBLE,45.191229,5.705265,35.23Z
199,ENGIE (ENGIE),46 RUE DU VERCORS 38000 GRENOBLE,45.191211,5.708064,35.23Z
200,ENGIE (ENGIE),41 RUE DIDEROT 38000 GRENOBLE,45.190634,5.704887,35.23Z
201,ENGIE (ENGIE),44 AVENUE DE LA REPUBLIQUE 38170 SEYSSINET-PARISET,45.183066,5.697033,35.23Z
202,ENGIE (ENGIE),11 RUE FELIX ESCLANGON 38000 GRENOBLE,45.191229,5.705265,35.23Z
203,ENGIE (ENGIE),37 RUE DIDEROT 38000 GRENOBLE,45.191987,5.703432,35.22Z
204,CARGLASS S.A.S. (CARGLASS PARE-BRISE COURBEVOIE),34 AVENUE FELIX VIALLET 38000 GRENOBLE,45.190917,5.718501,45.20A
205,CARGLASS S.A.S. (CARGLASS PARE-BRISE COURBEVOIE),RUE DE CHAMP ROMAN 38400 SAINT-MARTIN-D'HERES,45.18415,5.774587,45.20A
206,CARGLASS S.A.S. (CARGLASS PARE-BRISE COURBEVOIE),EUROMASTER 6 RUE DE L’INDUSTRIE 38500 VOIRON,45.359557,5.594534,45.20A
207,CARGLASS S.A.S. (CARGLASS PARE-BRISE COURBEVOIE),10 AVENUE DE ROMANS 38360 SASSENAGE,45.199592,5.669905,45.20A
208,CARGLASS S.A.S. (CARGLASS PARE-BRISE COURBEVOIE),1 AVENUE JOHN KENNEDY 38500 VOIRON,45.358443,5.592839,45.20A
209,CARGLASS S.A.S. (CARGLASS PARE-BRISE COURBEVOIE),28 RUE MARCEL REYNAUD 38920 CROLLES,45.275114,5.884791,45.20A
210,CARGLASS S.A.S. (CARGLASS PARE-BRISE COURBEVOIE),23 AVENUE SALVADOR ALLENDE 38130 ECHIROLLES,45.157102,5.725502,45.20A
211,CARGLASS S.A.S. (CARGLASS PARE-BRISE COURBEVOIE),CTRE COM CAP 38 - ZA DES ISLES LA TREMOUILLERE 38120 SAINT-EGREVE,45.23958,5.66853,45.20A
212,CARGLASS S.A.S. (CARGLASS PARE-BRISE COURBEVOIE),ZAC DES BLANCHISSERIES RUE LOUIS LEPRINCE-RINGUET 38500 VOIRON,45.387173,5.574761,45.20A
213,"ADECCO FRANCE (ADECCO FRANCE, LHH RECRUITMENT SOLUTIONS, AKKODIS TALENT)",6 RUE DE TURENNE 38000 GRENOBLE,45.185063,5.721636,74.5B
214,"ADECCO FRANCE (ADECCO FRANCE, LHH RECRUITMENT SOLUTIONS, AKKODIS TALENT)",148 COURS BERRIAT 38000 GRENOBLE,45.188786,5.70795,74.5B
215,"ADECCO FRANCE (ADECCO FRANCE, LHH RECRUITMENT SOLUTIONS, AKKODIS TALENT)",19 PLACE DE L’EUROPE 38500 VOIRON,45.366472,5.594598,78.20Z
216,NWJ MET 3,LA PALE 38380 SAINT-CHRISTOPHE-SUR-GUIERS,45.412404,5.801671,35.11Z
217,NWJ MET 3,RD 519 BAINS 38140 BEAUCROISSANT,45.343395,5.473224,35.11Z
218,NWJ MET 3,REAUMONT PRE IZARD 38140 REAUMONT,45.354063,5.538245,35.11Z
219,NWJ MET 3,LA TANNERIE 38120 FONTANIL-CORNILLON,45.254054,5.654472,35.11Z
220,ENGIE ENERGIE SERVICES (ENGIE E.S.),12 RUE JEAN MOULIN 38180 SEYSSINS,45.160171,5.698122,40.3Z
221,ENGIE ENERGIE SERVICES (ENGIE E.S.),12 RUE DE MAYENCIN 38400 SAINT-MARTIN-D'HERES,45.186294,5.77752,40.3Z
222,ENGIE ENERGIE SERVICES (ENGIE E.S.),14 E RUE DU MAYENCIN 38400 SAINT-MARTIN-D'HERES,45.186035,5.777651,35.30Z
223,ENGIE ENERGIE SERVICES (ENGIE E.S.),CHEZ SITA REKEM PLATEFORME CHIMIQUE RUE LAVOISIER 38800 LE PONT-DE-CLAIX,45.134221,5.703105,35.30Z
224,ENGIE ENERGIE SERVICES (ENGIE E.S.),32 RUE DE COMBOIRE 38130 ECHIROLLES,45.143542,5.690639,35.30Z
225,ENGIE ENERGIE SERVICES (ENGIE E.S.),11 RUE ARISTIDE BERGES 38800 LE PONT-DE-CLAIX,45.138898,5.694311,35.30Z
226,ENGIE ENERGIE SERVICES (ENGIE E.S.),922 PARC TECHNOLOGIQUE DES FONTAINES CHEMIN DES FRANQUES 38190 BERNIN,45.260521,5.869577,35.11Z
227,ENGIE ENERGIE SERVICES (ENGIE E.S.),CASINO DE VILLARD DE LANS 101 CHEMIN DE LA PATINOIRE 38250 VILLARD-DE-LANS,45.072507,5.551128,35.30Z
228,ENGIE ENERGIE SERVICES (ENGIE E.S.),ALEDIA ZAC DU SAUT DU MOINE 38800 CHAMPAGNIER,45.0920465,5.7218319,35.23Z
229,ACTION FRANCE,LES FAURIES 24120 TERRASSON LAVILLEDIEU,44.9346885,5.6503409,47.11D
230,BASIC-FIT FRANCE,23 RUE RENE CASSIN 38120 SAINT-EGREVE,45.216389,5.683423,93.13Z
231,BASIC-FIT FRANCE,171 CRS LIBERATION - GEN DE GAULLE 38000 GRENOBLE,45.165639,5.71197,93.13Z
232,BASIC-FIT FRANCE,C.C CARREFOUR 55 GRAND PLACE 38130 ECHIROLLES,45.151595,5.694403,93.13Z
233,BASIC-FIT FRANCE,145 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,45.197313,5.67176,93.13Z
234,BASIC-FIT FRANCE,COMBOIRE 4 RUE DU GRAND VEYMONT 38130 ECHIROLLES,45.146934,5.691876,93.13Z
235,BASIC-FIT FRANCE,ST MARTIN D HERES 2 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.187874,5.747998,93.13Z
236,BASIC-FIT FRANCE,15 RUE DU MAIL 38500 VOIRON,45.364307,5.592209,93.13Z
237,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),MAISON DES ANCIENS 1 RUE DE NORMANDIE 38130 ECHIROLLES,45.157925,5.722474,56.29A
238,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),MAISON DE RETRAITE RUE BEVIERE 38000 GRENOBLE,45.183098,5.712529,55.5C
239,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),3 RUE SAINT FRANCOIS DE SALES 38100 GRENOBLE,45.176395,5.734069,56.29A
240,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),7 RUE GENERAL MANGIN 38100 GRENOBLE,45.179856,5.720765,55.5C
241,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),8 RUE DOCTEUR CALMETTE 38000 GRENOBLE,45.18109,5.710038,55.5A
242,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),RUE DU COTEAU 38640 CLAIX,45.126136,5.687901,56.29A
243,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),RUE DE LA MONTA 38120 SAINT-EGREVE,45.23893,5.689862,55.5A
244,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),RTE SAPPEY 38700 CORENC,45.210288,5.755384,55.5C
245,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),CET BEAUREGARD LE CHEVALLON NORD 38340 VOREPPE,45.288534,5.641218,55.5A
246,SODEXO SANTE MEDICO SOCIAL (SODEXO SANTE SODEXO MEDICO SOCIAL) (SFS),9 CHEMIN DUHAMEL 38700 LA TRONCHE,45.201839,5.746891,55.5A
247,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),83 RUE MALLIFAUD 38100 GRENOBLE,45.181095,5.726352,47.74Z
248,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),8 RUE LESDIGUIERES 38000 GRENOBLE,45.188032,5.729501,47.74Z
249,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),13 RUE VAUCANSON 38500 VOIRON,45.365166,5.594053,47.74Z
250,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),AVENUE DU 8 MAI 1945 38130 ECHIROLLES,45.147667,5.717162,47.74Z
251,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),42 AVENUE DE LA PLAINE FLEURIE 38240 MEYLAN,45.203438,5.76044,47.74Z
252,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),58 AVENUE ARISTIDE BRIAND 38600 FONTAINE,45.189395,5.693294,47.74Z
253,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),14 BOULEVARD MARECHAL FOCH 38000 GRENOBLE,45.181654,5.725472,47.74Z
254,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),2 RUE DOCTEUR BALLY 38000 GRENOBLE,45.190166,5.724706,47.74Z
255,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),11 PLACE DE LA REPUBLIQUE 38500 VOIRON,45.367599,5.591066,47.74Z
256,AMPLIFON FRANCE (CCA-AMPLIFON) (CCAW),CENTRE COMMERCIAL BELLEDONNE 38920 CROLLES,45.278874,5.890403,32.50A
257,DISTRIBUTION CASINO FRANCE (DCF),AV DU VERCORS 38112 AUTRANS-MEAUDRE EN VERCORS,45.174206,5.543726,68.20B
258,DISTRIBUTION CASINO FRANCE (DCF),CENTRE COMMERCIAL ROCHE BERANCHER 706 AVENUE DU PERE TASSE 38410 CHAMROUSSE,45.111622,5.875985,47.11C
259,DISTRIBUTION CASINO FRANCE (DCF),292 AV GEN DE GAULLE 38250 VILLARD-DE-LANS,45.072857,5.553296,47.11C
260,DISTRIBUTION CASINO FRANCE (DCF),RUE DU PONT PROUILLER 38700 LA TRONCHE,45.206246,5.74679,68.20B
261,DISTRIBUTION CASINO FRANCE (DCF),23 AVENUE JEANNE D'ARC 38100 GRENOBLE,45.184826,5.743551,68.20B
262,DISTRIBUTION CASINO FRANCE (DCF),128 BOULEVARD JOLIOT CURIE 38600 FONTAINE,45.198447,5.692756,47.11C
263,DISTRIBUTION CASINO FRANCE (DCF),178 AVENUE HENRY DUHAMEL 38410 CHAMROUSSE,45.126507,5.877346,68.20B
264,DISTRIBUTION CASINO FRANCE (DCF),8 RUE FRANCOIS GERIN 38360 SASSENAGE,45.207933,5.658673,47.11B
265,DISTRIBUTION CASINO FRANCE (DCF),AVENUE DU GRESIVAUDAN 38570 TENCIN,45.309862,5.959101,47.11C
266,DISTRIBUTION CASINO FRANCE (DCF),31 ROUTE D'URIAGE 38410 SAINT-MARTIN-D'URIAGE,45.151895,5.838338,47.11C
267,LA HALLE,LES FAURIES 24120 TERRASSON LAVILLEDIEU,44.9346885,5.6503409,47.71Z
268,LA HALLE,ZONE DES COULEURES N°8530 PLACE IRENE JOLIOT CURIE 26000 VALENCE,45.127348,5.6984963,52.4C
269,LA HALLE,08020 PLACE IRENE JOLIOT CURIE 26000 VALENCE,45.127348,5.6984963,47.72A
270,ADOMA,15 RUE FRANCIS JAMMES 38100 GRENOBLE,45.162446,5.718964,55.90Z
271,ADOMA,15 RUE JEAN JACQUES ROUSSEAU 38400 SAINT-MARTIN-D'HERES,45.184384,5.763076,55.90Z
272,ADOMA,2 ALLEE D'ARTOIS 38130 ECHIROLLES,45.158073,5.723049,55.90Z
273,ADOMA,80 AVENUE JULES VALLES 38100 GRENOBLE,45.178655,5.750946,55.90Z
274,ADOMA,10 PLACE PIERRE GASPARD 38100 GRENOBLE,45.163758,5.729998,55.90Z
275,ADOMA,129 RUE DU PROGRES 38170 SEYSSINET-PARISET,45.173793,5.699219,55.90Z
276,ADOMA,6 RUE MARGUERITE TAVEL 38600 FONTAINE,45.189437,5.685616,55.90Z
277,ADOMA,3 CHEMIN DE LA CAPUCHE 38100 GRENOBLE,45.180409,5.725769,55.90Z
278,ADOMA,20 RUE ABBE GREGOIRE 38000 GRENOBLE,45.188635,5.712619,55.90Z
279,ADOMA,57 RUE ALFRED DE VIGNY 38100 GRENOBLE,45.163717,5.720213,55.90Z
280,VEOLIA EAU - COMPAGNIE GENERALE DES EAUX,49 BOULEVARD DES ALPES 38240 MEYLAN,45.204043,5.775202,36.00Z
281,VEOLIA EAU - COMPAGNIE GENERALE DES EAUX,864 CHEMIN DES FONTAINES 38190 BERNIN,45.261319,5.881987,36.00Z
282,ME GROUP FRANCE,CENTRE COMMERCIAL GRAND PLACE 55 GRAND PLACE 38100 GRENOBLE,45.158412,5.730834,74.20Z
283,ARMAND THIERY SAS (AT SAS),6 RUE FELIX POULAT 38000 GRENOBLE,45.190224,5.725699,47.71Z
284,ARMAND THIERY SAS (AT SAS),CC GRAND PLACE LOCAL XB 82 114 GRAND PLACE 38100 GRENOBLE,45.157852,5.731733,47.71Z
285,ARMAND THIERY SAS (AT SAS),CC GRAND PLACE LOCAL XB 57 114 GRAND PLACE 38100 GRENOBLE,45.157852,5.731733,47.71Z
286,ARMAND THIERY SAS (AT SAS),CTRE CCIAL COMBOIRE CELLULE N 16 8 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,45.149395,5.693781,47.71Z
287,ARMAND THIERY SAS (AT SAS),CTRE COMMERCIAL COMBOIRE CELLULE N 23 8 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,45.149395,5.693781,47.71Z
288,ARMAND THIERY SAS (AT SAS),CTRE COMMERCIAL COMBOIRE CELLULE N 27 8 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,45.149395,5.693781,47.71Z
289,ARMAND THIERY SAS (AT SAS),11-13 11 RUE MONTGOLFIER 38500 VOIRON,45.366529,5.592124,47.71Z
290,ARMAND THIERY SAS (AT SAS),CC NEYRPIC NIVEAU 9 AVENUE BENOIT FRACHON 38400 SAINT-MARTIN-D'HERES,45.184933,5.755443,47.71Z
291,RANDSTAD (RANDSTAD INHOUSE),2 RUE SOFFREY-CALIGNON 38500 VOIRON,45.364843,5.595728,78.20Z
292,RANDSTAD (RANDSTAD INHOUSE),76 COURS JEAN JAURES 38000 GRENOBLE,45.185512,5.717838,78.20Z
293,RANDSTAD (RANDSTAD INHOUSE),66 BOULEVARD GAMBETTA 38000 GRENOBLE,45.182287,5.726832,78.20Z
294,RANDSTAD (RANDSTAD INHOUSE),33 RUE DES DEPORTES DU 11 NOVEMBRE 1943 38100 GRENOBLE,45.177556,5.727625,78.20Z
295,RANDSTAD (RANDSTAD INHOUSE),38 RUE GENERAL FERRIE 38100 GRENOBLE,45.177749,5.723894,78.20Z
296,RANDSTAD (RANDSTAD INHOUSE),69 COURS SAINT - ANDRE 38800 LE PONT-DE-CLAIX,45.132427,5.700023,78.20Z
297,RANDSTAD (RANDSTAD INHOUSE),40 RUE GENERAL FERRIE 38100 GRENOBLE,45.177575,5.723954,78.20Z
298,RANDSTAD (RANDSTAD INHOUSE),914 AVENUE AMBROISE CROIZAT 38920 CROLLES,45.270375,5.890271,78.20Z
299,RANDSTAD (RANDSTAD INHOUSE),3 AVENUE PAUL VERLAINE 38100 GRENOBLE,45.162142,5.714368,78.20Z
300,RANDSTAD (RANDSTAD INHOUSE),27 B BD MAL FOCH 38000 GRENOBLE,45.180577,5.722843,78.20Z
301,CAMAIEU INTERNATIONAL,CC CARREFOUR RUE DE NORMANDIE 38130 ECHIROLLES,45.157925,5.722474,47.71Z
302,CAMAIEU INTERNATIONAL,GALERIE LOTS 18 19 20 RUE DES CLERCS 38000 GRENOBLE,45.19215,5.729512,47.71Z
303,CAMAIEU INTERNATIONAL,6 PLACE VICTOR HUGO 38000 GRENOBLE,45.189339,5.72377,47.71Z
304,CAMAIEU INTERNATIONAL,CTRE CIAL CARREFOUR 1 BOULEVARD DES ALPES 38240 MEYLAN,45.203553,5.770318,47.71Z
305,CAMAIEU INTERNATIONAL,RTE DE SISTERON CC LECLERC ESPACE COMBOIRE 38130 ECHIROLLES,45.146556,5.69342,47.71Z
306,CAMAIEU INTERNATIONAL,CC GEANT ST MARTIN D'HERES AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.185909,5.75988,47.71Z
307,CSF,151 AVENUE DE CHARTREUSE 38140 RIVES,45.358247,5.493868,47.11D
308,CSF,8 RUE CARNOT 38430 MOIRANS,45.325055,5.567025,68.20B
309,CSF,ROUTE D 523 BOIS DE CHALIMBAUD 38190 FROGES,45.266746,5.931805,68.20B
310,CSF,RUE GENERAL RAMBEAUD 38500 VOIRON,45.365886,5.583765,68.20B
311,CSF,ZAC DU GRAND ROCHEFORT AVENUE DE LA RIDELET 38640 CLAIX,45.119401,5.69335,47.11D
312,CSF,RN 91 LES ILES 38220 VIZILLE,45.07706,5.774552,47.11D
313,CSF,RUE DU 19 MARS 1962 38360 SASSENAGE,45.218467,5.663617,47.11D
314,SOCIETE NATIONALE D'ENTRAIDE DE LA MEDAILLE MILITAIRE (SNEMM),96EME SECTION 4 AVENUE DE LA PLAINE FLEURIE 38240 MEYLAN,45.206571,5.756558,88.99B
315,SOCIETE NATIONALE D'ENTRAIDE DE LA MEDAILLE MILITAIRE (SNEMM),RDC - UD038 840 ROUTE DE LA SURE 38140 LA MURETTE,45.378174,5.555019,88.99B
316,SOCIETE NATIONALE D'ENTRAIDE DE LA MEDAILLE MILITAIRE (SNEMM),807 SEC 840 ROUTE DE LA SURE 38140 LA MURETTE,45.378174,5.555019,88.99B
317,GRDF,11 RUE FELIX ESCLANGON 38000 GRENOBLE,45.191229,5.705265,35.22Z
318,GRDF,BOULEVARD FRANKLIN ROOSEVELT 38500 VOIRON,45.361687,5.594525,35.22Z
319,GRDF,44 AVENUE DE LA REPUBLIQUE 38170 SEYSSINET-PARISET,45.183066,5.697033,35.22Z
320,GRDF,11 RUE DE L’ABBE VINCENT 38600 FONTAINE,45.193383,5.674329,35.22Z
321,GRDF,BATIMENT A3 32 ESPACE COMBOIRE 38130 ECHIROLLES,45.143542,5.690639,35.22Z
322,GRDF,27 RUE DE LA TUILERIE 38170 SEYSSINET-PARISET,45.172283,5.688307,35.22Z
323,APF FRANCE HANDICAP (APF),APF INDUSTRIE 3 RUE DU MARECHAL LECLERC 38130 ECHIROLLES,45.137353,5.711224,88.10C
324,APF FRANCE HANDICAP (APF),AUXILIAIRES DE VIE 21 B AVENUE MARCELIN BERTHELOT 38100 GRENOBLE,45.17775,5.732136,85.3K
325,APF FRANCE HANDICAP (APF),21 B AVENUE MARCELIN BERTHELOT 38100 GRENOBLE,45.17775,5.732136,88.99B
326,APF FRANCE HANDICAP (APF),FOYER APF POETES ET CEDRES 30 RUE ALFRED DE MUSSET 38100 GRENOBLE,45.164788,5.724451,87.30B
327,APF FRANCE HANDICAP (APF),SERVICE AUXILIAIRES DE VIE 2 ALL PONSON DU TERRAIL 38130 ECHIROLLES,45.147799,5.717179,85.3K
328,APF FRANCE HANDICAP (APF),18 AVENUE DE GRUGLIASCO 38130 ECHIROLLES,45.149773,5.714713,88.10A
329,APF FRANCE HANDICAP (APF),CENTRE PARALYSES DE L'APF LE CHEVALLON NORD 38340 VOREPPE,45.288534,5.641218,88.91B
330,APF FRANCE HANDICAP (APF),SERVICE AUXILIAIRE DE VIE 16 RUE GENERAL MANGIN 38100 GRENOBLE,45.179427,5.719728,88.10A
331,APF FRANCE HANDICAP (APF),LE TEMPORIS 27 CHEMIN DE MONTOLLIER 38500 VOIRON,45.35219,5.567757,88.99B
332,APF FRANCE HANDICAP (APF),21 AVENUE MARCELIN BERTHELOT 38100 GRENOBLE,45.177916,5.732132,88.10A
333,SOGECA (AUDIKA),14 BOULEVARD EDOUARD REY 38000 GRENOBLE,45.191007,5.722855,47.74Z
334,SOGECA (AUDIKA),11 RUE GENEVOISE 38500 VOIRON,45.36668,5.594145,47.74Z
335,SOGECA (AUDIKA),LES GLERIARTES PLACE DE L'EUROPE AVENUE DE ROMANS 38360 SASSENAGE,45.203232,5.666275,47.74Z
336,SOGECA (AUDIKA),328 RUE DU GENERAL DE GAULLE 38220 VIZILLE,45.078933,5.773414,47.74Z
337,SOGECA (AUDIKA),PLACE DE L'EUROPE LES GLERIATES 38360 SASSENAGE,45.213097,5.639478,47.74Z
338,SOGECA (AUDIKA),7 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.188,5.749323,47.74Z
339,SOGECA (AUDIKA),63 AVENUE DE LA REPUBLIQUE 38170 SEYSSINET-PARISET,45.181423,5.697146,47.74Z
340,SOGECA (AUDIKA),28 AVENUE DU 8 MAI 1945 38130 ECHIROLLES,45.14589,5.716658,47.74Z
341,SOGECA (AUDIKA),24 AVENUE ALSACE LORRAINE 38000 GRENOBLE,45.189636,5.720133,47.74Z
342,SOGECA (AUDIKA),7 RUE VAUCANSON 38500 VOIRON,45.36516,5.593627,47.74Z
343,KLARA,LES CHAZEAUX 38650 SAINT-ANDEOL,44.957854,5.551511,35.11Z
344,KLARA,LES ALLAVARDS 38470 L'ALBENC,45.219115,5.449702,35.11Z
345,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),11 COURS BERRIAT 38000 GRENOBLE,45.187655,5.722653,65.12Z
346,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),8 RUE GERARD PHILIPE 38400 SAINT-MARTIN-D'HERES,45.182711,5.755402,66.0E
347,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),15 RUE ANDRE RIVOIRE 38100 GRENOBLE,45.178138,5.71441,66.0E
348,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),16 CRS LIBERATION - GEN DE GAULLE 38000 GRENOBLE,45.178558,5.715461,66.0E
349,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),118 AVENUE DU VERCORS 38600 FONTAINE,45.19216,5.686938,65.12Z
350,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),226 CRS LIBERATION - GEN DE GAULLE 38000 GRENOBLE,45.160918,5.709287,65.12Z
351,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),116 AVENUE AMBROISE CROIZAT 38400 SAINT-MARTIN-D'HERES,45.184133,5.753021,65.12Z
352,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),30 AVENUE DU 8 MAI 1945 38130 ECHIROLLES,45.146509,5.716845,66.22Z
353,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),44 COURS BECQUART CASTELBON 38500 VOIRON,45.363193,5.590715,66.22Z
354,MUTUELLE ASSURANCE TRAVAILLEUR MUTUALISTE (MATMUT),118 AVENUE AMBROISE CROIZAT 38400 SAINT-MARTIN-D'HERES,45.184072,5.7533,66.22Z
355,BOULANGERIES BG (B B G),ROUTE NATIONALE 75 GRAND PLAN MENU 38500 COUBLEVIE,45.354046,5.596683,10.71C
356,BOULANGERIES BG (B B G),ROUTE DE SAINT-QUENTIN 38210 TULLINS,45.296315,5.502539,10.71C
357,BOULANGERIES BG (B B G),100 AVENUE GENERAL DE GAULLE 38180 SEYSSINS,45.160823,5.693043,10.71C
358,BOULANGERIES BG (B B G),25 AVENUE DE L'ILE BRUNE 38120 SAINT-EGREVE,45.229573,5.670354,10.71C
359,CHAUSSEA SAS,ZAC DE COMBOIRE 3 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,45.150711,5.694873,47.72A
360,CHAUSSEA SAS,ZAC DES BLANCHISSERIES RUE LOUIS NEEL 38500 VOIRON,45.382865,5.580363,47.72A
361,MANPOWER FRANCE (MANPOWER),PORTE DROITE 487 AVENUE AMBROISE CROIZAT 38920 CROLLES,45.273124,5.886713,78.20Z
362,MANPOWER FRANCE (MANPOWER),PORTE GAUCHE 487 AVENUE AMBROISE CROIZAT 38920 CROLLES,45.273124,5.886713,78.20Z
363,MANPOWER FRANCE (MANPOWER),84 COURS JEAN JAURES 38130 ECHIROLLES,45.145121,5.704198,78.20Z
364,MANPOWER FRANCE (MANPOWER),7 COURS JEAN JAURES 38000 GRENOBLE,45.190771,5.720355,78.20Z
365,MANPOWER FRANCE (MANPOWER),37 AVENUE FELIX VIALLET 38000 GRENOBLE,45.190477,5.717551,78.20Z
366,MANPOWER FRANCE (MANPOWER),7 RUE SAINT JOSEPH 38000 GRENOBLE,45.186801,5.728955,78.20Z
367,MANPOWER FRANCE (MANPOWER),CENTRAL P 2 RUE DU ROCHER DE LORZIER 38430 MOIRANS,45.321231,5.591447,78.20Z
368,MANPOWER FRANCE (MANPOWER),334 RUE DES VINGT TOISES 38950 SAINT-MARTIN-LE-VINOUX,45.21299,5.687457,78.20Z
369,MANPOWER FRANCE (MANPOWER),30 RUE DES TERREAUX 38500 VOIRON,45.366003,5.594623,78.20Z
370,MANPOWER FRANCE (MANPOWER),46 BOULEVARD JOSEPH VALLIER 38000 GRENOBLE,45.180357,5.708078,78.20Z
371,MAAF ASSURANCES SA,IM. LES LECHERES 8 BOULEVARD DES ALPES 38240 MEYLAN,45.204593,5.778673,65.12Z
372,MAAF ASSURANCES SA,RES ELYSEE 6 BOULEVARD ROGER SALENGRO 38100 GRENOBLE,45.175281,5.712939,66.0E
373,MAAF ASSURANCES SA,20 AVENUE JULES RAVAT 38500 VOIRON,45.368656,5.586988,65.12Z
374,MAAF ASSURANCES SA,96 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.185416,5.762556,66.0E
375,MAAF ASSURANCES SA,REGION 13 120 ROUTE DE LA POSTE 38340 VOREPPE,45.306248,5.62297,66.0E
376,MAAF ASSURANCES SA,7 QUAI DU DRAC 38600 FONTAINE,45.189636,5.700279,66.0E
377,MAAF ASSURANCES SA,10 BOULEVARD GAMBETTA 38000 GRENOBLE,45.189909,5.721808,65.12Z
378,MAAF ASSURANCES SA,61 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,45.192263,5.678331,66.0E
379,MAAF ASSURANCES SA,32 AVENUE AMBROISE CROIZAT 38400 SAINT-MARTIN-D'HERES,45.185463,5.74818,65.12Z
380,MAAF ASSURANCES SA,PERISET 28 ALLEE EUGENE FAURE 38170 SEYSSINET-PARISET,45.168578,5.685784,66.0E
381,HANA GROUP FRANCE,ZI DE CROLLES CHEZ CASINO RUE DE BELLEDONNE 38920 CROLLES,45.278874,5.890403,56.21Z
382,HANA GROUP FRANCE,ESPACE COMBOIRE CHEZ LECLERC 8 PLACE DE LA GRANDE MOUCHEROLLE 38130 ECHIROLLES,45.149395,5.693781,56.21Z
383,HANA GROUP FRANCE,CHEZ SUPER U 129 AVENUE SIMONE VEIL 38340 VOREPPE,45.289603,5.63953,56.21Z
